content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
Just watched the What Makes You Beautiful video and I may have teared up. I shouldn\u2019t be allowed to be home alone	0	positive	2	0	0	1	0	3	-3.62	3.215	-2	0.91796875	1	-0.1908597946	neutral	0	0	1	-1	-4.462	negative	0	0	3.938	0	0	3
Now gotta wait for Friday for the Knicks first game #3seed	0	neutral	0	0	1	0	1	0	-0.866	2.033	0	0.0044136047	0	-0.145111084	neutral	0	1	0	-1	-0.404	neutral	0	0	2.194	0	0	1
@sglatt711 Riri is the queen of shade. Because her forehead blocks out the sun.	1	neutral	0	0	0	0	1	0	-0.638	0.859	-1	0.0361328125	1	-0.0334205627	positive	0	0	1	-1	-2.296	neutral	0	0	5.615	1	0	1
@olearychris Then he makes his first career field goal for Edmonton on November 1.  What a year.	0	neutral	0	0	0	0	1	0	-1.94	2.099	0	0.1059761047	0	-0.1875	neutral	0	0	1	-1	-1.13	positive	0	0	1.647	0	0	1
Someday I\u2019ll have a party and that party\u2019ll be named \Angelo\u2019s 18th\ yes after 2 more years. I just turned Sixteen and I\u2019m a college student	0	neutral	2	0	0	0	0	1	-1.562	6.101	0	0.4227294922	0	-0.4057035446	neutral	0	0	0	-1	-1.793	positive	0	0	5.522	0	0	1
Its a shame I wont be able to watch the Heat smoke the Knicks tomorrow	0	negative	1	2	1	0	3	0	-3.138	0.844	-2	0.5078125	0	-0.65234375	negative	1	1	0	-3	-5.829	negative	1	0	1.477	0	2	1
On Thursday over fifty countries and international organisations will come together for the London Conference on... http://t.co/9wWJT5dC	0	neutral	1	0	0	0	0	0	-1.11	1.54	0	0.0781927109	0	-0.15625	neutral	0	0	0	-1	-0.574	neutral	0	0	2.812	0	0	1
Damn. I would totally buy the Sun for this. @michaelroston: Future of news again: Free Hawkeye Lego with Murdoch\u2019s Sun http://t.co/6W8q4oET	2	neutral	1	1	1	1	2	1	-2.666	2.178	-4	0.8757090569	2	-0.28125	neutral	0	1	2	-1	-2.6	positive	1	1	6.763	2	0	1
@WSJ: The U.S. Postal Service reported a $5.2 billion quarterly loss\u002c says it is nearly out of cash.<-- Sat mail will be gone very soon...	0	negative	1	0	0	0	1	0	-5.239	1.827	0	0.3009033203	0	-0.6117591858	negative	0	0	0	-3	-3.658	negative	0	0	1.752	0	0	1
@ninaluvs1d are we still going Sylvia park tomorrow?	0	neutral	0	0	0	0	1	0	-0.65	0.88	0	0	0	-0.2593364716	neutral	0	0	0	-1	-1.109	neutral	0	0	2.293	0	0	1
@Real_Liam_Payne I have this group called The Brits (nice name right haha) and it\u2019s our 1st monthsary today. Mind greeting us? X	1	positive	2	0	1	2	0	7	-1.871	7.598	0	1.1768722534	0	-0.1948798262	positive	0	0	1	-1	-1.248	positive	0	0	4.387	0	0	2
haven\u2019t watched TTOA with Eng Sub yet. gotta sleep now. gonna watch it tomorrow. (~O~)zZ Gud nite tlist.	0	neutral	0	0	0	0	2	0	-1.376	1.721	0	0.2880859375	0	-0.5658597946	positive	0	0	0	-1	-1.949	neutral	0	0	3.29	0	1	1
played the song \u2019Ain\u2019t No Need To Worry (Album Version)\u2019 by THE WINANS on @myspace http://t.co/aSSBlRbv	0	negative	0	1	1	0	1	0	-1.221	3.404	-4	0.1630859375	0	-0.482421875	positive	1	1	0	-4	-1.433	neutral	0	0	3.586	0	1	1
Our SE member the Alresford Community Choir to share the stage with Brit Award winning @TheBandBlake on Sep 15 @TRwinchester. How exciting!	3	positive	2	0	0	3	4	11	-1.337	5.691	0	0.7578125	5	0	positive	1	0	6	-1	-0.893	positive	1	0	6.334	4	0	4
Nobel Peace laureate Jose Ramos-Horta warned Monday that Syria risked becoming a new Somalia as he voiced pessim ...  http://t.co/laxozNGJ	1	negative	1	1	0	1	2	2	-8.836	4.155	-2	1.3023681641	1	-0.125	neutral	0	0	2	-2	-0.603	negative	0	0	3.15	2	1	1
May the good LORD preserve you because you have put your trust in Him. Hallelujah to the Lamb of God. Psalm 16:1	1	positive	2	0	0	2	2	5	-3.892	11.831	0	1.3327047247	3	-0.4613676071	neutral	0	1	6	-1	-1.254	positive	1	0	3.835	5	1	2
I\u2019m excited for Riri\u2019s 7th studio album \Unapologetic\ See the album cover: http://t.co/75sWc2pd	1	positive	1	0	0	1	1	3	-0.174	6.266	0	0.1528939307	1	0	neutral	0	0	1	-1	0	positive	0	0	5.624	2	0	3
@KwanaWrites I think that\u2019s standard now. It\u2019s actually an improvement. Before they were saying the 11th. Now the 9th.	0	positive	1	0	0	1	0	2	-4.672	1.409	0	0.3840332031	1	-0.1640625	neutral	0	0	1	-1	-1.561	positive	0	0	1.377	1	0	2
Every Thursday I fall more and more in love with Maya Rudolph	0	positive	1	1	1	1	0	3	-1.04	2.228	0	0.4177247052	1	-0.03125	neutral	1	1	1	-1	-1.842	positive	0	0	4.135	0	0	3
Open Dialog is cosponsoring with GLOBES to present to you \Searching for Social Justice\ next Wednesday at 6pm. http://t.co/6GGsbR7G	1	neutral	2	0	0	0	1	2	-1.742	4.193	0	0.1757802963	1	-0.033213992	neutral	0	0	2	-1	-1.347	neutral	0	0	4.76	2	0	1
#WednesdayWisdom from the old @OzingaRMC Alsip Sign: Do it now\u002c since it will be yesterday tomorrow. http://t.co/Vc9dxiwJ	0	neutral	1	0	0	0	1	0	-1.458	0.425	0	0.0463869572	0	-0.1601219177	neutral	0	0	0	-1	-1.173	neutral	0	0	1.512	0	0	1
gunna snow. WC says Winter Storm Watch till 5pm tomorrow .. it was 80*F yesterday	0	neutral	0	0	1	0	2	0	-0.584	0.865	0	0.4130859375	0	-0.1962890625	negative	0	1	0	-1	-2.603	neutral	0	1	4.836	0	1	1
@alfredoflores follow @amandawanxo and meet her on NOVEMBER 26. she deserves to meet you\u002ccrew & justin. She\u2019ll be at the bell center at 4!.	0	positive	0	0	0	0	0	0	-1.162	5.613	0	0.1412216276	0	0	positive	0	0	1	-1	-1.165	positive	0	0	4.021	1	0	2
extra point is no good. Its DSU 28\u002c Morgan State 20 with 5:02 left in the 3rd quarter.	1	positive	1	0	0	1	1	3	-2.18	1.919	-1	0.9195550103	1	-0.1567382813	negative	0	0	2	-1	-5.36	negative	0	0	3.003	1	0	2
I think Matty may have just implied that Max is doing a Christmas song. Or Lulu. Or Durston.	0	neutral	1	0	0	0	0	0	-2.848	3.731	0	0.4300537109	0	-0.2182035446	neutral	0	0	0	-1	-1.179	neutral	0	0	2.777	0	0	1
I have tkts to see Plan B next Feb- he has already announced his support acts- Labrinth and Rudimental!!!!this news has made me tres happy	0	positive	2	0	0	2	2	5	-3.19	4.613	0	0.9229131937	1	-0.1869535446	neutral	0	0	1	-1	-3.548	positive	0	0	11.18	1	0	2
@Jadeybugg4 if you get ungrounded tomorrow go to Lauren\u2019s birthday kickback	1	neutral	0	0	0	0	2	0	-2.113	2.733	0	0.0144692054	1	-0.03125	positive	0	0	1	-1	-1.191	neutral	0	0	1.787	0	0	1
Three times Grammy nominated\u002c Brit Award nominee and Ivor Novella winner Joan Armatrading takes to the stage on Sunday! http://t.co/M2uukRLx	2	positive	1	0	0	2	2	7	-0.493	5.964	0	0.4765625	2	0	neutral	0	0	2	-1	-0.674	positive	0	0	5.548	1	0	2
im spending my hole friday wit bo we gone blow sme keisha nd grab a pack of blacks nd watch the battle of lebron career vs. CARMELO ANTHONY	0	neutral	0	1	3	0	2	0	-6.231	3.129	-1	0.4130859375	0	-0.6189575009	neutral	0	2	2	-1	-5.975	neutral	0	2	2.92	0	1	1
hey @CaraCarriveau I have a concert this Saturday at Bedolla Skater Boyz in Alsip\u002c IL at 6pm. Any chance I could get you to show?	1	positive	0	0	0	0	0	2	-2.406	3.517	0	0.249092103	0	-0.2494535446	positive	0	0	0	-1	-3.644	neutral	0	0	5.37	1	0	2
Scrubbin to the max tomorrow cause I gotta work out and leave for a game.	1	neutral	0	0	1	1	1	0	-1.685	0.499	-1	0.0078738558	0	-0.1358146667	negative	1	1	0	-1	-3.414	neutral	0	0	2.613	0	0	1
Oh\u002c Starbucks! Please pop out anywhere in ZC. May it be in Vitali! I\u2019ll fly!	1	positive	1	0	0	0	0	1	-1.314	2.382	0	0.0945739746	0	-0.0023851395	neutral	0	1	0	-1	-1.155	neutral	0	0	3.084	0	0	2
i keep thinking about the fact that MMG will be in lexington on saturday and i won\u2019t be there:(((((	0	neutral	1	0	0	0	0	0	-2.308	0.757	0	0.2717285156	0	-0.21875	negative	0	0	0	-1	-1.356	negative	0	0	1.529	1	0	1
Who starts at QB on Friday? I\u2019d play Nichols. Have said that all year. He had a big Q4 with key targets and has already played Calgary.	0	neutral	0	0	0	0	0	1	-5.657	1.359	0	0.7001613378	0	-0.1869535446	neutral	0	0	0	-1	-3.169	neutral	0	0	4.251	0	0	1
@AshleyJudd Hi Ashley\u002c My country\u002cSouth korea like the US will be the Presidential election on December 19 ^^	0	positive	2	0	0	1	0	2	-1.819	3.929	0	0.5279541016	0	-0.125	positive	0	0	0	-1	-1.099	neutral	0	0	4.822	0	0	2
White Arrows play The Earl on OCTOBER 9TH with Family of the Year and The New Cassettes. DON\u2019T MISS THIS. http://t.co/FqJzBd3U	0	negative	1	1	1	0	1	0	-1.105	2.095	-2	0.1702884435	1	-0.0548191667	neutral	0	0	2	-2	-2.194	neutral	0	0	4.184	1	0	2
Volunteering 4 the Obama campaign this AM! But I keep waitin 4 #Olivia to come in yelling \Super Tuesday is coming people!\ @KerryWashington	0	positive	0	0	0	0	1	0	-3.517	4.974	0	0.0703802109	0	-0.71875	neutral	0	0	0	-1	-2.657	positive	0	0	9.031	0	0	3
Anonymous\u2019 WikiLeaks like Project Tyler to Launch in December: A hacker\u002c who claims to be a member of the hackin... http://t.co/Kzs7yZoX	0	positive	1	0	0	1	1	2	-3.078	2.195	0	0.1802978516	0	-0.125	neutral	0	0	1	-1	-1.238	neutral	0	0	3.369	0	0	2
Jamming AA\u002c Miss May I\u002c and Black Dahlia Murder all day #RAGE	1	negative	0	3	4	0	0	0	-1.847	2.724	-6	0.4072265625	0	-0.6877508759	neutral	2	3	0	-4	-1.88	neutral	1	2	3.273	0	1	2
Richie Hawtin - Tuesday 10/30 - Buffalo Town Ball Room - Don\u2019t miss it!	0	negative	0	1	1	0	0	0	-0.987	2.844	-2	0.15625	0	-0.1171875	neutral	0	0	0	-2	-2.09	positive	0	0	5.319	0	0	2
Going to 3MPH: a Woman\u2019s Walk Around the ... at Chautauqua Community House on Mon\u002c Nov 12 http://t.co/rsOCU9z7	0	neutral	0	0	0	0	0	0	-0.132	1.043	0	0.1099243164	0	-0.25	neutral	0	0	1	-1	-0.953	neutral	0	0	2.519	0	0	1
Erotic Asphyxiation\u002c Evanescence\u002c Strip Clubs and Kaaba have been the topics of my discussions today! Happy Friday?!	1	positive	1	0	0	1	2	3	-1.293	5.805	0	0.84375	2	-0.1713294983	positive	1	2	2	-1	-1.109	positive	0	0	4.09	2	0	2
@sue_bryce hey sue. So excited to see you at WPPI U tomorrow. We\u2019re coming don Canada and would love to buy you a drink. @catG_photo	1	positive	2	1	0	2	3	6	-4.095	6.269	0	0.7981573343	2	-0.09375	positive	1	1	3	-1	-1.566	positive	0	1	3.504	2	0	3
@theprawnguy This Sunday the actual work is just east of Edmonds. But there will be a couple of delays impacting all Eastbound service^DA	0	neutral	2	1	0	1	0	0	-2.612	1.1	0	0.762634598	0	-0.0708007813	neutral	0	0	1	-1	-3.055	neutral	0	0	2.639	0	0	1
Tyga\u2019s Careless World moving down five spots to No. 48 with 8\u002c300. Headed into his 10th week\u002c the YMCB rapper\u2019s LP has sold 199\u002c400 records.	0	negative	1	1	2	0	0	0	-5.194	2.177	-3	0.5749220997	0	-1.1342773438	negative	0	0	0	-2	-5.228	neutral	0	0	3.574	0	0	1
on my YM shit right now. just finished listening to I Am Not A Human Being. now going onto Pink Friday. after this\u002c hello Careless World.	0	negative	2	2	1	1	0	0	-5.7	4.435	-6	0.5476074219	0	-1.6062539183	positive	0	1	0	-2	-4.459	neutral	1	1	6.376	0	0	1
And the Monstography bidding begins... Silent auction closes Tuesday 20th 8pm. Who will be NZ\u2019s next top Mon http://t.co/WSPVqt56	0	neutral	2	0	0	2	2	2	-1.951	2.425	0	0.0040283203	0	-0.0703163147	neutral	0	0	1	-1	-0.823	neutral	0	0	5.602	1	0	1
Its Thursdayyyyy so it\u2019s ladies night @IconsGrille come out and get your thirsty Thursday on with the Bomb Squad!!!!	1	negative	0	1	1	0	0	0	-1.681	4.702	-1	0.1231794366	0	-0.0365638733	positive	1	2	0	-2	-1.747	neutral	0	1	4.37	0	1	2
Oct 9 1888 The Washington Monument officially opened to the general public. Have you been to visit?	0	neutral	0	0	0	0	1	0	-2.416	1.735	0	0.0625	0	-0.5209379196	neutral	0	0	4	-1	-1.622	neutral	0	0	2.461	1	0	1
Today: Sefton v @AlderCC HOME 12noon - including President\u2019s Day; 2nd XI v @newtoncricket Away 12.45pm.  Let\u2019s hope the forecast\u2019s wrong!	1	negative	1	1	1	0	1	2	-2.98	2.627	-2	0.2348632813	1	-0.4912719727	neutral	0	1	3	-3	-2.192	neutral	0	0	2.411	2	0	3
\Brandon Weeden is going to be a player someday. He\u2019s not right now\ - Ron Jaworski just now on Sunday NFL Countdown #countdowntokickoff	0	neutral	2	0	0	1	1	0	-1.789	4.684	0	0.2977294922	0	-0.904593762	neutral	0	1	0	-1	-1.805	positive	0	0	4.206	0	0	1
S/o to one of my clients for the season ticks! SATURDAY WE ARE LIVE IN LEXINGTON LEVELS http://t.co/WiM01OvG	0	positive	1	0	0	0	0	0	-0.471	1.66	0	0.0369172096	0	-0.109375	neutral	0	0	0	-1	-2.042	neutral	0	0	4.408	0	0	2
Mexican LLWS pitcher just let up 7 ER in the 1st inning. Sign him up for the Gary Carter Memorial Team@ryanpmacd @getfertlized4 @GrizzDalton	0	neutral	1	0	0	0	0	0	-4.004	1.617	0	0.5303957462	0	-0.0078125	neutral	0	0	0	-1	-2.162	neutral	0	0	2.195	0	0	1
@mw55 what do you expect Thursday? Are you going to pull out that Mikey Magic on Duels day again? #hopeso	1	neutral	1	0	0	1	1	0	-3.841	4.512	0	0.1025390625	0	-0.3465899676	positive	0	0	2	-1	-0.96	neutral	0	0	2.52	1	0	1
@swamy39 U proved to be a better scriptwriter than Shazia Ilmi. #Ramdev will end fast or move to Ramlila where he has permission till 30 Aug	0	neutral	2	0	0	2	0	2	-3.455	2.257	0	0.6213521957	0	-0.0625	neutral	0	0	1	-1	-3.141	positive	0	0	1.931	0	0	1
@RockstarGames Bring GTA3/Vice City 10th Anniversaries to the PS Vita!	0	positive	0	0	0	0	0	0	-0.398	2.271	0	0.123046875	0	0	positive	0	0	0	-1	-0.165	neutral	0	0	2.504	0	0	2
Im embracing the oversized sun glass look with my new glasses. They are too awesome not to. I feel like Jackie O:)	1	positive	2	0	2	2	1	6	-3.262	5.602	0	1.2565555573	1	-1.09765625	positive	0	0	1	-1	-3.801	positive	0	0	9.086	1	0	3
So June 9th is the day. This is gonna be worse the the Galaxy Foams	0	negative	0	1	1	0	0	0	-1.414	0.994	-3	0.0775986328	0	0	neutral	1	1	0	-3	-2.281	negative	0	0	3.08	0	1	1
@jimbobohan @burko77_ I certainly wouldn\u2019t be spending my hard earnt  taking the kids to see say Shels 2nd XI v us\u002c clubs will fold no doubt	0	negative	1	2	2	0	0	0	-5.534	3.208	-3	0.8513189554	0	-0.4311864972	neutral	1	1	0	-2	-2.717	negative	0	0	1.535	1	1	1
Watch live streaming video of the Pancake Day activities tomorrow at http://t.co/xkQzkqO4! Make sure you... http://t.co/Jbr2mvXc	0	positive	2	0	0	0	2	0	-0.682	3.135	0	0.8434738801	0	-0.03125	neutral	0	0	0	-1	-0.779	neutral	0	0	4.316	0	1	2
@dvfoos no more mentioning of FlatBush Zombies. Are you going to his concert tomorrow?!	0	positive	0	0	0	0	1	0	-1.375	2.208	-1	0	0	-0.3671875	neutral	0	0	0	-1	-3.185	neutral	0	0	2.236	0	0	2
Other than lemon tea&lemonade. Coke &Pepsi are my 2nd favorites. As unhealthy they are\u002c i cant/wont stop drinking them\u002cthey\u2019re just so good	1	positive	2	2	1	1	1	5	-4.191	4.071	-3	0.8809835333	1	-0.9250478745	positive	1	3	1	-1	-1.954	positive	2	0	2.948	1	1	2
#Queen is worried about Black M.Hence #Mumbai Riot See#MSM lies thin crowd @ Ramlila on 3rd day:http://t.co/w5NNSQyW n  http://t.co/8cC0KfaB	0	negative	0	2	3	0	0	0	-3.372	1.927	-5	0.0927734375	0	-0.8680792451	neutral	2	3	0	-4	-2.396	neutral	0	1	1.258	0	1	1
Francesco Totti thinks Roma will be unable to catch Juventus & wants the #SerieA side to aim for 3rd this season http://t.co/13FxCEbw	1	neutral	1	1	1	0	0	0	-2.769	1.355	0	0.0050048828	0	-0.4561157243	neutral	1	1	0	-1	-3.663	negative	0	0	2.509	0	0	1
@NicDawes Such a cool thing you\u2019re doing! Ubuntu Bridge. I vaguely recall them expanding to Zulu.. May be able to give.you a contact o/wise.	0	positive	1	0	0	1	0	1	-2.356	4.253	0	0.3286132813	0	-0.2655029297	positive	0	0	2	-1	-1.725	positive	0	0	3.807	0	0	2
@Q98Rocks Presents: DETHKLOK with MACHINE HEAD\u002c ALL THAT REMAINS\u002c and BLACK DAHLIA MURDER! TUESDAY\u002c NOVEMBER 13TH AT THE VENUE AT THE HUB!	1	negative	0	1	2	0	0	0	-1.49	2.936	-2	0.34375	0	-0.5412665009	positive	2	3	1	-5	-1.529	neutral	2	1	4.471	2	2	2
One more day left in Iqaluit. Back home in Ottawa tomorrow	0	neutral	1	0	0	0	1	0	-0.105	0.286	0	0.2441406231	0	-0.0319824219	negative	0	0	0	-1	-1.853	neutral	0	0	3.329	0	0	1
Monday at Town Ballroom: RICHIE HAWTIN with LOCO DICE.  Dude is so awesome.  Tix still avail at http://t.co/jPC3vf3T  http://t.co/HvKJ6hqt	0	positive	1	0	0	1	0	4	-3.945	2.863	0	0.8125	0	-0.4155864716	positive	0	0	0	-1	-4.018	positive	0	0	8.241	0	0	3
Watched The Wiggles for the 1st time.  Was embarrassed for those men & then I remembered that they are probably FILTHY RICH. #parenting	0	negative	1	1	1	1	1	2	-8.072	3.744	-2	0.0960998535	0	-1.21875	neutral	0	1	0	-3	-1.777	negative	1	0	1.961	0	0	1
was sat watching Degrassi then came to the realisation that Little Things will be aired in a while.	0	neutral	1	0	1	0	0	0	-1.976	1.541	0	0.0509033203	0	-0.5366210938	positive	0	0	0	-1	-1.918	neutral	0	0	3.325	0	0	1
The Knicks got the Heat at MSG tomorrow! Gonna be tough but we got this!! #knickstape #GoNewYork	0	negative	0	0	0	1	1	0	-1.297	2.171	0	0.0322265625	0	-0.1786499023	negative	1	1	0	-2	-2.58	positive	0	0	2.707	0	0	2
@russellthevoice Russell u beat me 2 it lol I was gonna tweet about the Classical Brit Awards being on this Sunday xxxxxxx	0	positive	0	0	0	1	0	6	-3.528	4.059	0	0.4809799641	0	-0.03125	neutral	0	0	1	-1	-2.014	neutral	0	0	5.015	0	0	2
Madison don\u2019t wipe your black lines off !! \It\u2019s like Ash Wednesday\u002c you don\u2019t wipe that shit off.\	0	negative	1	1	1	1	0	2	-3.481	5.485	-4	0.1801757813	0	-0.9162665009	neutral	1	3	0	-2	-1.754	negative	1	1	1.289	0	1	2
If I\u2019m a CiCi\u2019s buffet\u002c these mosquitoes are going in on me like obese Catholics on the last Friday of Lent.	0	positive	1	1	1	1	0	2	-3.313	1.095	0	0.2445970774	0	-0.25	negative	0	1	0	-1	-4.287	neutral	1	0	2.401	0	0	2
How have I missed that today is National Margarita Day?!?!?  Kinda doesn\u2019t go with Ash Wednesday.....	0	negative	0	1	0	0	0	0	-2.657	3.13	-2	0.1423340421	0	-0.6557035446	negative	0	1	0	-2	-3.157	negative	0	0	4.037	0	0	2
Tonight\u2019s the decider -- will I be at the Garden friday night for Knicks/Heat game 6? Here\u2019s hoping for a miracle...	1	positive	2	0	1	1	1	6	-1.545	2.79	0	0.1290283203	2	-0.0972595215	neutral	0	0	2	-1	-1.307	positive	0	0	4.173	1	0	2
@Michael5SOS are you coming to nz tonight or tomorrow morning?? Waaa im so confused ):	0	negative	0	1	1	0	2	0	-2.855	1.816	-2	0.0703125	0	-0.3828125	neutral	0	0	0	-2	-2.609	negative	0	0	2.379	0	0	2
http://t.co/TtQf1MqA Price: I\u2019d take Vitali fight: David Price says he would fight Vitali K... http://t.co/X7B85ZO7 CLICK-1st-LINK! 2WIN	0	negative	0	0	2	0	0	0	-2.377	1.101	-2	0.1655282974	0	0	neutral	0	2	0	-3	-1.036	neutral	0	2	1.061	0	2	2
My Miami Heat are going to Demolish the New York Knicks tomorrow. I am from New York. But sorry knicks!!	0	negative	0	2	2	0	1	0	-3.649	3.634	-1	0.1837158203	0	-0.515625	negative	1	1	0	-2	-4.139	positive	0	1	5.784	0	0	2
Indian Ocean with @simon_reeve got 1.4m viewers on Sunday with repeated programme about Somalia. More than double much trailed show on C4.	0	neutral	0	0	0	0	0	0	-3.519	1.839	0	0.4472694397	0	-0.0607572794	neutral	0	0	0	-1	-1.356	neutral	0	0	5.248	1	0	1
@supergirlmac Sarah G. Day is now on its 4th consecutive day on the top spot. :))	0	neutral	1	0	1	1	1	2	-0.283	1.936	0	0.4194793701	0	-0.0351600647	positive	0	0	1	-1	-0.559	positive	0	0	4.769	1	0	1
Blessed is the heart that bends\u002c it will never be broken--- Lucas Scott Good pre-bedtime OTH after a busy day! Can\u2019t wait for tomorrow #zzzz	1	positive	3	0	1	1	3	3	-3.638	6.236	0	1.3413106818	2	-0.609375	positive	0	1	2	-1	-1.259	positive	0	0	6.109	1	0	2
Freestyle Wednesday - #NP Big L\u002c Jay Z\u002c Mos Def\u002c Black Thought\u002c Eminem\u002c Yelawolf... Love it	0	positive	1	0	1	1	1	4	-0.789	5.319	0	0.8642196655	1	-0.1662665009	neutral	1	1	1	-1	-0.472	positive	0	0	3.7	0	0	3
Winter Storm Watch for portions of the WDBJ7 viewing area  until 8:00pm Tuesday. http://t.co/GbHXY57g	0	neutral	0	0	1	0	1	0	0	0.583	0	0.2880859375	0	-0.1650390625	neutral	0	1	0	-1	-1.542	neutral	0	1	4.462	0	1	1
About India: Auto production may end FY13 with 6% growth: CMIE - Mumbai: Automobile production\u002c which took a... http://t.co/2zocdLkd	0	neutral	0	0	0	0	2	2	-1.301	2.347	0	0.001953125	0	-0.375	neutral	0	0	3	-1	-1.473	positive	0	0	3.375	0	0	1
@muterundumo good argument\u002c however ITS A GAMBLE that won\u2019t pay off\u002c worse still I think the constitution has a deadline of Dec 4th	1	negative	1	1	2	1	2	3	-7.246	1.851	-4	1.0428106818	2	-0.1968364716	neutral	1	2	2	-3	-5.263	negative	0	0	1.475	2	1	2
I saw Katie Price was at the Haye / Chisora fight-now she\u2019s going to be @ the Olympic boxing training venue on Saturday - sparring!!	0	negative	0	0	0	0	0	0	-1.781	3.083	0	0.4088134766	0	-0.21875	neutral	0	0	0	-3	-1.574	neutral	0	1	5.187	0	0	2
My background on my phone is this totally hot pic of Jennifer Aniston when she was like in the 3rd or 4th season of friends.	0	positive	3	0	0	2	0	2	-2.311	2.428	0	0.9633789063	0	-0.3048138618	negative	0	0	0	-1	-3.611	neutral	0	1	7.09	0	0	2
@Baby_Boomer93 Yeah bro! Girls Gone Wild is hosting a party friday hahahah. Make sure your in shape before bootcamp\u002c otherwise it will suck.	1	negative	2	2	1	0	0	4	-4.494	5.032	-3	0.7151508019	0	-0.359375	neutral	0	2	1	-2	-2.744	neutral	0	0	3.842	0	0	2
Sony\u2019s putting out a new PS3 Firmware Update on Tuesday that FINALLY lets you see your PS Vita trophies on PS3. About ****ing time\u002c Sony.	1	neutral	0	0	0	0	1	0	-2.806	5.517	0	0.141785264	1	-0.0648841858	positive	0	0	1	-1	-2.973	neutral	1	0	5.551	1	0	1
Who wants to see Maya Rudolph sing Prince with my Thursday night	0	neutral	0	0	0	0	1	0	-1.83	3.036	0	0.017151475	1	-0.0029296875	positive	1	0	2	-1	-2.025	neutral	0	0	4.253	1	0	1
@badassday I love NZ was there in Feb have friends with vineyard which is useful!! In Nelson lovely part of NZ!	1	positive	4	0	0	3	1	8	-2.111	7.187	0	0.7585449219	2	-0.1557035446	positive	1	0	2	-1	-1.622	positive	0	0	7.551	1	0	3
First 24 hours in London got given a free rail card\u002c saw 3 squirrels going to work\u002c may have found a home & there\u2019s big Alan rickman posters	0	neutral	1	1	1	1	1	2	-1.22	2.956	0	0.2162661552	1	-0.6890287399	positive	0	1	1	-1	-2.702	neutral	0	1	5.493	1	0	1
GM FBF\u002c let\u2019s go ole skool today...The Winans\u002c the choices 1) Tomorrow 2) Uphold Me or 3) Bring Back The Days\u002c the voting begins now!	0	positive	2	0	0	1	1	0	-3.002	2.894	0	0.452392634	0	-0.16015625	neutral	0	0	0	-1	-2.808	neutral	0	0	3.009	0	0	2
@leonelwell check @mrdavidhaye timeline mate\u002c looks like we\u2019ll find out if we found the gym. If Vitali steps up we may have to go too	0	positive	1	0	1	1	0	2	-2.244	2.747	0	0.3278725733	1	-0.1927433014	neutral	0	0	1	-1	-2.339	neutral	0	0	2.16	1	0	2
\@XochilihcoX C\u2019mon Leo where\u2019s Endymion....... Or Amsterdam I know he likes Amsterdam.\ those songs are shit compared to the ones i put	0	positive	0	1	0	1	0	2	-5.394	5.369	-4	0.096496582	0	-0.2294921875	neutral	0	1	0	-2	-2.144	negative	1	1	4.526	0	0	3
A train from Naples to Milan made an unscheduled 40-minute stop at Parma on Tuesday - to drop off the Roma squad ahead of tonight\u2019s game.	0	neutral	0	0	1	0	0	0	-1.349	3.658	-2	0.3124923033	0	-1.1702566147	neutral	0	0	1	-1	-2.275	neutral	0	0	5.997	0	0	1
We closing out the Knicks tomorrow	0	neutral	0	0	0	0	1	0	-0.544	0.676	0	0	0	-0.0336341858	neutral	0	0	0	-1	-1.158	neutral	0	0	1.406	0	0	1
Just got the call the magazine is ready for pickup get your copy at the \Hands That Heal Fashion Show\ Nov 4th Mr. Reggie 404-246-9582	0	neutral	3	0	0	2	1	0	-1.573	5.981	0	0.8621292123	1	-0.2225708989	positive	0	1	1	-1	-1.732	neutral	0	0	4.778	2	0	1
Gowns at the ready girls\u002c Q4 update tomorrow! @BeckyBull_x @emmaharv	0	positive	1	0	0	1	2	0	-0.607	1.655	0	0	0	-0.03125	positive	0	0	0	-1	-0.58	neutral	0	0	2.833	0	0	2
I just need to chill. Can\u2019t wait to unleash some aggression at Black Dahlia Murder tomorrow. #GonnaEndALife	1	negative	1	4	5	0	2	0	-2.121	4.019	-4	0.3366699219	0	-1.1232977509	neutral	2	4	0	-4	-1.755	negative	1	2	3.429	0	2	1
So ready for my birthday. (((: the big SIXTEEN! #sweetsixteen november 22!	1	positive	1	0	0	1	2	1	-0.198	3.572	0	0.1369247437	1	0	neutral	0	0	1	-1	-0.643	positive	0	0	3.327	0	0	2
@isawn_furlan The pretty reckless\u002c my chemical romance\u002c a day to remember\u002c 30 seconds to mars\u002c hey monday\u002c  evanescence\u002c mcfly etc ..	0	positive	1	0	0	1	1	1	-1.019	3.683	0	0.0634765625	1	-0.15625	positive	0	0	1	-1	-1.143	neutral	0	0	5.417	1	0	4
If you\u2019re calling this little thing right here a \party\ then Friday night\u2019s gonna be Project X\u002c Y\u002c & Z.	0	positive	1	0	1	1	0	0	-2.141	4.267	0	0.0235595703	0	-0.4685586058	neutral	0	0	0	-1	-0.668	neutral	0	0	3.647	0	0	2
