content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	avgNeg	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	avgPos	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
Must go and scrape the ice off the windscreen	0	neutral	0	0	0	0	0	0	-1.172	0.513	0	2	0.21899419838155154	0	-0.35400390625	neutral	0	0	0	-1	-2.3970000000000002	1	0	0	2.6479999999999997	0	0	1
beganhobbling toward	0	neutral	0	0	0	0	0	0	0.0	0.571	0	2	0.0	0	0.0	neutral	0	0	0	-1	0.0	1	0	0	0.34	0	0	1
@heidiswift Nice! Enjoy your travels. Maybe we'll meet up when you're back and have some shop-talk.	0	positive	3	0	0	2	1	5	-1.504	6.208	0	1	1.183174131438136	1	-0.12445354461669922	positive	0	0	1	-1	-0.8649999999999999	3	0	0	4.8660000000000005	1	0	3
Jury awards $12 million to woman with brain injury - Washington Post: Jury awards $12 million to woman with brain ... http://bit.ly/aXInRg	0	neutral	0	1	1	2	0	6	-2.981	3.943	-2	2	0.12890625	0	-0.531494140625	neutral	1	1	0	-1	-6.380000000000001	2	0	1	5.051999999999999	2	1	1
whitehouse	0	neutral	0	0	0	0	0	0	0.0	0.742	0	1	0.0	0	0.0	neutral	0	0	0	-1	0.0	1	0	0	0.0	0	0	1
Matt Lawrence : American Idol Hollywood night  part two  recap (group sings! - http://www.askbiography.com/bio/Matt_Lawrence.html	0	positive	1	0	0	1	0	0	-0.20700000000000002	5.209	0	1	0.1875	0	-0.7060546875	neutral	0	0	1	-1	-0.27699999999999997	1	0	0	5.204000000000001	0	0	2
@DCSTsamPA advil cold and sinus will become your best friend.	0	positive	3	1	1	1	0	3	-0.446	2.233	0	2	0.265625	1	-0.9159049987792969	neutral	0	1	1	-1	-4.272	2	0	0	3.613	1	0	2
RT @lr3031: @LizBlaine My latest-> Barack Obama: You Have ?No Reasonable Expectation Of Privacy? http://bit.ly/c29txn PLS RT #tcot #sgp #usa	0	neutral	1	0	0	1	1	0	-4.343999999999999	4.792	-1	2	0.84375	0	-0.2728910446166992	neutral	0	0	1	-1	-1.5649999999999997	1	0	0	1.719	0	0	1
@skydiver Wow! Not that we need the extra dose of energy this year but you'll just add to the wildness factor! Have the BEST time!	0	positive	3	0	0	2	1	7	-2.6680000000000006	6.2509999999999994	0	1	1.0537109375	0	-1.0209379196166992	positive	0	0	1	-1	-2.554	4	0	0	4.075	0	0	4
did a show last night and tonight. have shows on sunday  monday  tuesday  and wednesday. I'm a busy lil comic	0	neutral	0	0	1	0	0	0	-1.575	1.086	0	2	0.48630011081695557	0	-0.2836332321166992	neutral	0	0	0	-1	-1.4049999999999998	1	0	0	6.329000000000001	1	0	1
@brittnicole9 Save Your Marriage By Hearing With Your Heart http://bit.ly/80EcuA	0	positive	1	0	0	0	1	2	-1.2009999999999998	2.226	0	2	0.2177734375	2	-0.2890625	neutral	0	1	2	-1	-0.517	2	0	0	0.834	2	1	2
? For The One I Love - The G.... http://tinyurl.com/yk322o5	0	positive	1	0	0	1	0	3	-0.172	2.4189999999999996	0	1	0.356689453125	1	-0.03125	positive	0	0	1	-1	-0.418	2	0	0	2.207	0	0	3
Our biggest fan who has his own Sunday network show! RT @dcsportsbog: David Gregory just sent me an e-mail about the Capitals. FYI.	0	positive	1	0	0	0	1	3	-5.645	5.258	0	1	0.2956581115722656	0	-0.125	positive	0	0	0	-1	-1.1159999999999999	3	0	0	3.049	1	0	2
what the heck is this thing stuck in my throat....	0	neutral	0	2	1	0	0	0	-1.7590000000000001	0.222	-2	2	0.0	0	-0.0322265625	negative	0	0	0	-1	-4.9	1	0	0	1.0939999999999999	0	0	1
ART AND MUSIC HAPPENINGS THIS WEEKEND! 2/12 ? 2/14Tucson Citizen... www.azjazz.net ;The station is dedicated to all thi http://url4.eu/1NYIx	1	positive	1	0	0	1	1	2	-0.28500000000000003	2.9509999999999996	0	1	0.703125	2	0.0	neutral	2	0	3	-1	-0.8560000000000001	1	0	0	5.303999999999999	0	0	2
Take someone to prom that you KNOW you would have fun with.	0	positive	1	0	0	1	1	4	-2.901	2.6340000000000003	0	1	0.22198581695369057	1	-0.3275785446166992	positive	0	0	1	-1	-0.9400000000000001	3	0	0	0.659	0	0	2
@xchrissielynn lmfao gosh i feel sorry for you =p you HAVE to put up with my drunken tweets on Tuesday ;)	0	negative	0	2	2	0	0	4	-5.347999999999999	3.979	-1	3	0.37902259826660156	0	-0.2650785446166992	neutral	0	1	0	-2	-3.943	2	1	0	2.4610000000000003	0	0	1
Don't Ask Me a Question  If You're Not Going to Believe My Answer. http://formspring.me/KAPZTHATITAN	0	neutral	0	0	0	0	0	0	-4.787	2.4050000000000002	0	2	0.3360595703125	0	-1.1320457458496094	neutral	0	0	1	-1	-2.1330000000000005	1	0	0	0.491	0	0	1
Watching the first snow fall for us and wanting to be a together as a family enjoying it.... cancer SUCKS	0	positive	0	3	2	1	1	2	-3.279	3.668	-4	3	0.13832483335532686	1	-0.875	negative	3	3	1	-2	-4.65	2	1	1	5.272	1	1	3
RT @RevRunWisdom: Never allow a person tell you NO who doesnt have the power to say YES	0	neutral	2	0	0	0	0	2	-4.8999999999999995	5.003	-1	2	0.52813720703125	0	-0.7103910446166992	negative	0	0	0	-1	-3.9470000000000005	1	0	0	1.504	0	0	1
@pushaman2010 jo jo!!!!! I'm coming down atl next sat. I wanna see you	0	positive	0	0	1	0	1	0	-1.678	3.3360000000000003	0	1	0.11551107466220856	0	-0.09375	neutral	0	0	0	-1	-2.633	2	0	0	2.206	0	0	2
@Baby_Rinna I miss u!	0	negative	0	1	1	0	0	0	-1.3279999999999998	0.784	-2	3	0.0	0	-0.0859375	neutral	0	0	0	-2	-2.066	1	0	0	0.208	0	0	2
@AmIzzy she's carrying them around with her  so bound to lose some.has 2 at a time lately!	1	negative	0	1	1	0	1	0	-2.652	1.401	0	2	0.022216796875	0	-0.2369537353515625	neutral	1	2	0	-2	-3.197	1	1	1	1.4180000000000001	0	1	2
@AmericanWomannn The Spinners ? Then Came You ? http://blip.fm/~kt1nu	0	positive	0	0	0	0	0	0	-0.357	3.1580000000000004	0	1	0.0234375	0	0.0	positive	0	0	0	-1	-0.081	1	0	0	0.718	0	0	2
The Albert Einstein guide to Conversational Media http://j.mp/dvWXru via @luisdans	0	neutral	0	0	0	0	0	0	-1.2790000000000001	5.574	0	1	0.2501220703125	0	0.0	neutral	0	0	2	-1	-0.165	1	0	0	2.2929999999999997	1	0	1
@JBagley That's where 83% of all stats come from  you know. I read it somewhere on the internets once. (But seriously  @art2gee might know.)	0	neutral	1	0	1	0	0	0	-4.216	1.8879999999999997	0	1	0.5371770858764648	0	-0.46875	positive	0	0	0	-1	-2.855	1	0	0	1.55	0	0	1
@kkaiming how was the swimming carnival?	0	neutral	0	0	0	0	0	0	-1.099	0.724	0	1	0.0	0	-0.3125	neutral	0	0	0	-1	-0.219	1	0	0	0.8250000000000001	0	0	1
@Celebforever I didn't throw it around it was your family member who I feel tried to dis respect me by putn me down to lift u up unessecary	0	positive	1	0	2	1	1	0	-7.841	2.6879999999999997	0	2	1.0755267292261124	1	-0.3886899948120117	negative	0	0	1	-1	-5.09	1	0	0	1.253	1	0	3
Tanj writes: My interest in Java waned when I could do server-side JavaScript with a call out to C++ when I... http://twisca.com/?BZ.fB	0	positive	1	0	0	0	0	1	-2.4530000000000003	2.9210000000000003	0	2	0.360107421875	0	-0.43976450245736487	neutral	0	0	1	-1	-3.1479999999999997	1	0	0	4.241999999999999	0	0	2
Had a nice sleep...now i gotta sort out how i'm gonna get out of this bed...gotta get ready for the club	0	positive	2	0	0	2	1	3	-2.649	2.074	0	1	0.46509552185307257	0	-0.12976837158203125	neutral	0	0	0	-1	-2.289	2	0	0	2.293	0	0	2
Massa Still Has Room To Grow - http://tinyurl.com/yeo3sa9 #NFL #NCAA	0	neutral	0	0	0	0	1	0	-2.892	0.573	0	1	0.15625	1	-0.04058647155761719	neutral	0	0	1	-1	-3.618	1	0	0	1.022	1	0	1
I'm awake since 5:30 :) I'm improvin RT @pigarmahdar: @joeclemenzy Hey! Ure awake...and its 7:37..are u on drugs? TUMBEN BANGET!!! XD	0	positive	0	0	0	0	0	0	-2.926	4.933	0	1	0.09375	0	-0.0625	positive	0	0	0	-1	-3.377	2	0	0	3.713000000000001	0	0	3
Having a bad day? (Story 2) - A man was working on his motorcycle on his patio and his wife was in the... http://tumblr.com/xeg6dfsho	0	negative	0	1	1	0	0	0	-2.0040000000000004	2.3279999999999994	-3	2	0.146484375	0	-0.5049285888671875	neutral	1	1	1	-2	-3.271	1	1	1	5.2	0	1	1
is finished with my taiwan assignment. Now: vacation	0	neutral	0	0	0	0	1	0	-4.999	1.151	0	1	0.40625	1	-0.00390625	neutral	0	0	1	-1	-1.464	2	0	0	3.0020000000000007	0	0	1
Snowin!! I love it!! And I love my life	0	positive	2	0	0	2	0	6	-0.46599999999999997	4.1049999999999995	0	1	0.704620361328125	2	-0.0625	positive	0	0	2	-1	-1.224	4	0	0	4.214	0	0	3
just had the nastiest fall. #wth i feel like i might have broken a bone.	0	negative	3	2	1	1	0	2	-4.438	0.354	-1	4	0.3841496471981003	0	-0.3970365524291992	negative	2	2	0	-3	-8.42	1	0	1	1.363	0	1	2
WTH-Cambridge  Mass. plans coercive taxes and veganism to stop climate emergency?? http://bit.ly/bUfgOr	1	neutral	0	2	1	0	0	0	-2.794	0.19899999999999998	-3	1	0.3126220703125	0	-0.0031728744506835938	neutral	1	1	0	-1	-3.255	1	0	0	0.9710000000000001	0	1	1
http://bit.ly/BigFis Three Bayonettas  One In Athletic Gear  And Dueling Pikachu Girls [Gallery] http://url4.eu/1Njb3	0	neutral	0	0	0	0	0	0	-0.821	1.915	0	1	0.28564453125	0	0.0	neutral	0	0	2	-1	-0.21700000000000003	1	0	0	2.5	0	0	1
@iamsrk ur indeed THE Supertsar.. THE Real life Hero. Love and Respect to u... Do it.Fight it.Win it . Kolkata is surely loving MNIK...	1	positive	5	0	0	4	2	7	-3.686	6.212	0	1	1.915435791015625	4	-0.12496566772460938	positive	0	0	5	-1	-1.161	3	0	0	5.0169999999999995	4	0	4
@faberfaberdrive I like your shirt  too! Haha  oh man. Such fashionable lads.	0	positive	2	0	1	2	0	5	-1.5470000000000002	4.772	0	1	0.27490234375	0	-0.15625	positive	0	0	1	-1	-1.184	2	0	0	0.689	0	0	2
@Jchawes have you try Melatonin it has work for me	0	neutral	0	0	1	1	0	0	-1.6829999999999998	2.241	0	1	0.1838992463890463	0	-0.12445354461669922	neutral	0	0	0	-1	-1.666	2	0	0	1.0250000000000001	0	0	1
Definition: Sales 2.0 is about sales people using Web 2.0 tools and social media to sell more effectively http://bit.ly/cy7oUP	0	neutral	0	0	0	1	0	2	-5.219999999999999	4.484	0	1	0.66015625	0	-0.001953125	neutral	0	0	0	-1	-0.9790000000000001	1	0	0	1.457	0	0	1
Neve sulla capitale!!!!!!! http://twitpic.com/12qind	0	positive	0	0	0	0	0	0	0.0	3.143	0	1	0.0	0	0.0	neutral	0	0	0	-1	-0.867	1	0	0	1.456	0	0	2
RT @DemiRetweets: RT If Demetria Devonne Lovato is the most beautiful name you have ever heard.	0	positive	1	0	0	1	0	3	-1.9870000000000003	6.288	0	1	0.8448410034179688	1	-0.12445354461669922	positive	0	0	1	-1	-0.388	4	0	0	2.5629999999999997	0	0	3
@twifans I want to see the sex scene in 3-D :D (if they make one up  that is...)	0	neutral	1	0	0	0	1	1	-2.596	2.4759999999999995	0	1	0.4736944735495858	1	-0.59912109375	neutral	0	0	1	-1	-2.049	2	0	0	0.7120000000000001	1	0	1
Prepare yourself	0	neutral	0	0	0	0	1	0	-0.387	1.111	0	1	0.0	0	0.0	neutral	0	0	1	-1	0.0	1	0	0	1.06	0	0	1
?If 'pro' is the opposite of 'con' what is the opposite of 'progress'?? Paul Harvey #quote / http://tinyurl.com/angjyt #humor #government	1	positive	1	0	0	1	1	2	-4.631	5.626	0	1	0.318359375	0	-0.203125	neutral	0	2	1	-1	-0.8330000000000001	1	0	0	1.52	0	1	3
Break This Lamp To Make It Glow Yellow  Just Like You Do With An Egg [Lamps] http://bit.ly/brOstv	1	neutral	3	1	1	2	1	2	-2.124	2.8230000000000004	0	1	0.7821045220343881	1	-0.3654670721881176	positive	0	0	1	-1	-0.9440000000000002	1	0	0	4.03	1	0	1
working at vanoc has screwed up my sleeping pattern.....but in other news  i picked up a lot of olympic gear :)	0	negative	0	1	0	0	0	0	-1.0619999999999998	1.143	-2	2	0.306640625	0	-0.515625	negative	0	1	2	-3	-4.784000000000001	2	0	1	2.919	0	0	1
Hm @EllnMllr  @Stereogab  number of registered federal lobbyists fell to 13 742 in 2009 from 14 442 in 2008 Jobless recovery?	0	negative	0	2	2	1	0	0	-2.8320000000000003	1.1829999999999998	0	2	0.0	0	-1.0190544128417969	neutral	1	1	1	-2	-3.2889999999999997	1	0	0	2.6189999999999998	0	0	1
I posted 60 photos on Facebook in the album Kiss an iPod Challenge 2010 http://bit.ly/9eMfw8	1	positive	1	0	1	0	1	2	-1.598	3.7449999999999997	-1	1	0.0517578125	1	-0.15625	positive	0	1	1	-1	-1.096	1	0	1	3.587	0	1	3
A sex doll with a reloadable hymen? Well Happy Valentine's Day to me! http://is.gd/8fdYV	0	positive	2	0	0	2	2	3	-0.375	4.188	0	1	0.9380114097595215	3	-0.125	positive	0	0	2	-1	-0.34099999999999997	3	0	0	3.6490000000000005	2	0	2
i love this song! RT @JBrownie16: I wannabe where u r! trey songz!	0	positive	1	0	0	1	0	3	-3.1100000000000003	5.316000000000001	0	1	0.477294921875	1	-0.0625	positive	0	0	1	-1	-1.351	3	0	0	3.9670000000000005	0	0	3
The Biggest Buddha in Thailand ? : http://su.pr/17HbG5 #blog #travel #thailand #thai #fb #buddhism #bangkok #phuket #pattaya #koh samui	0	neutral	0	0	0	0	0	0	-1.454	7.997	0	1	0.0	0	-0.25	neutral	0	0	0	-1	-0.271	1	0	0	9.094	0	0	1
RT @JohnnaS: Before you are born you choose many opportunities to learn in many different ways. http://bit.ly/csPOcg	0	neutral	0	0	0	0	0	2	-3.0349999999999997	4.5120000000000005	0	1	0.1484375	0	0.0	neutral	0	0	1	-1	-0.553	2	0	0	1.906	0	0	1
RT @cakedream: Ppl who say sex is over rated is nt hving mindblowing body shaking ass slapping hair pulling skin gripping awesome sex..#imjustsaying	0	positive	1	0	0	1	1	4	-5.518999999999999	4.7139999999999995	-4	2	1.49224853515625	1	0.0	positive	0	2	1	-2	-4.8020000000000005	4	0	0	5.367	1	1	3
My commitments demonstrate my values shape my life and determine my destiny.	0	positive	1	0	0	1	0	0	-0.296	3.432	0	1	0.072296142578125	0	-0.03125	neutral	0	0	1	-1	-2.6460000000000004	2	0	0	4.493	0	0	2
@u92fm my votes are for your entertainment  live like were dying  whatt ya wat from me. time for miracles	1	positive	3	1	1	2	2	2	-5.6659999999999995	5.708	0	2	0.25005197525024414	1	0.0	neutral	1	1	1	-1	-3.003	2	1	1	2.6260000000000003	1	1	2
Do you hate sales? We all must sell at one point or another. Selling is Good: http://ipoint.to/SellingIsGood #linkedin #sales #fearofselling	1	negative	1	1	1	1	1	3	-6.539	3.793999999999999	-3	2	1.310439409695391	1	-0.7499656677246094	neutral	1	1	1	-4	-2.8369999999999997	2	1	1	1.173	1	1	2
wtheck! secirity and management at front door with 2 costemer?!?!?	0	positive	0	0	0	0	0	0	-0.472	1.8070000000000002	0	2	0.0	0	-0.03173828125	neutral	0	0	1	-1	-1.749	1	0	0	2.349	1	0	2
Bout to hit up red lobster. Get my tgif meal in.	0	neutral	0	0	0	0	0	0	-1.3139999999999998	1.284	0	1	0.06744766327028628	0	-0.40429703891277313	neutral	0	2	0	-1	-1.2259999999999998	2	0	2	4.879999999999999	0	0	1
Domain Names  Web Hosting and Online Marketing Services And Many More To Succeed In Online Business. http://bit.ly/aN3JB3	1	positive	1	0	0	1	1	0	-3.9719999999999995	3.6859999999999995	0	1	0.169921875	1	0.0	neutral	0	0	1	-1	-0.44300000000000006	1	0	0	3.15	1	0	3
Stamp duty effect on home sales http://www.lettingprotection.com/News/View.aspx?newsItemId=626	0	neutral	0	0	0	0	0	0	-0.562	0.8260000000000001	0	1	0.03515625	0	-0.2197265625	neutral	0	0	0	-1	-0.939	1	0	0	1.2530000000000001	0	0	1
I just found out aside from recording and publishing his poetry  Ryan Adams also paints. He ain't that bad either. http://twitpic.com/12oa68	0	negative	1	1	1	0	0	0	-2.864	4.309	-3	1	0.172607421875	1	-0.4213752746582031	neutral	1	1	1	-2	-2.649	2	1	1	5.391	1	1	1
RT @SylvainPaley @Pingolin: A tester sur Google Buzz : http://bit.ly/c546rs // Hehe	0	positive	0	0	0	0	1	0	-1.4409999999999998	5.8229999999999995	0	1	0.0	0	-0.17578125	neutral	0	0	1	-1	0.0	1	0	0	3.6039999999999996	0	1	2
@JenAnsbach haha i will follow more people when i get better at this whole twitter thing. you have a good weekend too :)	1	positive	3	0	1	2	1	8	-3.91	4.855	0	2	1.5436170575994765	1	-0.3441801071166992	positive	0	0	1	-1	-2.4179999999999997	2	0	0	2.072	1	0	2
@hackneye ahh I found my account with Spotify that I had ages ago  thanks a lot :)	0	positive	0	0	0	0	0	2	-2.0869999999999997	2.545	0	1	1.678466796875E-4	1	-0.140625	positive	0	0	1	-1	-2.2	3	0	0	2.8979999999999997	2	0	2
RT @thisislavie: due to our site being down-to enter our giveaway for a chance to win free gold earrings provided by shayan afshar. pls RT	1	neutral	2	0	0	3	0	7	-1.6540000000000001	5.634	0	1	0.35324811935424805	0	-0.423828125	neutral	0	0	1	-1	-2.21	2	0	0	4.112	0	0	1
CAN'T SLEEP..: http://chatter.com/a/1vhqf	0	neutral	0	0	0	0	0	0	0.0	0.0	0	3	0.0	0	-0.03125	neutral	0	0	0	-1	-0.639	1	0	0	0.848	0	0	1
RT @DjBEYONDnyc: just played the @thereallumidee & @djrobdinero so fly remix at the diesel store on 60th and lexington. i just remember how crazy this is.	0	neutral	2	1	1	0	1	0	-2.0719999999999996	3.6790000000000003	-2	2	0.61279296875	0	-0.3242197036743164	positive	1	1	1	-1	-1.518	1	0	1	5.001	0	1	1
#FF The Good Guys @swampynomo @Jim_DeSantis @MOVIEBRAINROT @fourtoedfoot @sawyer840 @bquain @vquain  @Levi_Muller @Mia @dhlawrencexvii	1	positive	1	0	0	1	1	3	-0.253	6.692	0	1	0.7083761114627123	1	0.0	positive	0	0	1	-1	0.0	1	0	0	1.069	1	0	2
@BigPHOTE_PLO I could care less though...unless he bout to give me a bomb gift  LOLOL! If not  he can stay at home with the main	2	positive	1	1	2	0	1	4	-5.142	4.010000000000001	-1	2	0.044189453125	1	-0.8285521326267826	positive	1	2	2	-1	-3.305	2	0	2	3.278	0	1	3
Very happy it's half term :) although  I still have to go in school on Tuesday and Wednesday  which sucks.	0	positive	1	1	1	1	1	3	-2.471	1.6279999999999997	-3	2	0.8444824796315515	1	-0.2197275161743164	negative	0	0	1	-2	-5.033	3	0	0	4.014	2	0	3
And With That Said... I Know What Im Doin 4 #V-Day! I'm Workin That Day! Paper Is Worth More Than Love In My Book!	0	positive	2	0	0	2	0	5	-3.4670000000000005	4.5280000000000005	0	2	0.61383056640625	1	-0.0625	positive	0	0	2	-1	-2.6710000000000003	2	0	0	4.814	0	0	3
Finally editing the Tamper Review!! So fun http://tweetphoto.com/11105662 (via @hslade3)	1	positive	1	1	1	1	2	4	-0.186	3.807	0	1	0.00201416015625	2	-0.203125	positive	0	0	2	-1	-0.253	2	1	0	2.251	1	0	2
@martieu So hard to take people seriously when they mispronounce words! Although my in-laws and I have a running feud about the word dour.	0	negative	0	2	3	0	0	0	-10.161	2.9640000000000004	-1	3	0.2683115005474406	0	-0.9638431668281555	neutral	0	3	1	-2	-3.2470000000000003	1	0	2	2.654	1	0	2
@andrewhyde it was great seeing you too! I believe I'm inspired to speak at Ignite sometime.... I already have an idea in the works...	1	positive	1	0	1	2	0	5	-3.3790000000000004	7.999	0	1	1.27734375	1	-0.8275785446166992	positive	0	0	1	-1	-3.3810000000000002	3	0	0	4.609	1	0	3
Follow my new profile ladies @Just_Stop <<<<<<@_SAMMii @ValBo0 @akan_emem @kristaduh2010 @MechanicalSTEEZ @keentastic @TuAllure	0	neutral	0	0	0	0	0	0	-4.136	3.926	0	1	0.08007965981960297	0	0.0	positive	0	0	0	-1	-0.366	1	0	0	1.8940000000000001	0	0	1
attempting to understand history lol	0	positive	1	0	0	0	0	3	-2.9909999999999997	0.58	0	1	0.0859375	0	0.0	neutral	0	0	0	-1	-1.4889999999999999	2	0	0	0.031	0	0	2
#LOPPSI : VOTEZ CONTRE ICI: http://bit.ly/cpFuMo PLEASE RETWEET [URGENT]	1	positive	1	1	1	0	1	1	-1.167	1.471	-1	1	0.09375	0	0.0	neutral	0	1	0	-1	-3.166	1	0	0	0.558	0	1	2
@tcote Yes. Just wished I could breath through my nose... Henry Pool was here is ok though.	0	neutral	2	0	0	0	0	1	-2.4810000000000003	1.675	0	2	0.5362548828125	0	-0.046630859375	negative	0	0	1	-1	-4.264	2	1	0	2.05	0	0	1
@emilioeric  Your world is my world and my fight is your fight my breath is your breath and your heart  ? http://www.twitpic.com/12naqy 15	0	negative	1	0	2	0	0	0	-2.703	4.394	-2	1	0.0498046875	0	-0.0029296875	positive	0	2	0	-3	-2.043	2	0	2	2.5979999999999994	0	2	1
@frankenteen Are you ever gonna come to the UK? Oh and....Like my twitter Background? Its you and @mark_salling! :)	0	positive	0	0	0	0	0	0	-2.364	8.227	0	1	0.25202083587646484	0	0.0	positive	0	0	0	-1	-1.371	2	0	0	2.446	0	0	2
@xolindsey87 haha yeah they called my house while I was at school  they're sending tags for it and then they'll send me the right size.	0	positive	1	0	0	1	0	4	-5.717999999999999	2.5250000000000004	0	1	0.28662109375	0	-0.17803126203580177	neutral	0	0	0	-1	-3.598	2	0	0	2.222	1	0	2
http://tinyurl.com/2d52ow	0	neutral	0	0	0	0	0	0	0.0	0.0	0	1	0.0	0	0.0	neutral	0	0	0	-1	0.0	1	0	0	0.0	0	0	1
Had toooooo much fun yesterday with my @GlamBarSalon family!! We go so hard for eachother!	0	positive	1	1	1	1	1	4	-1.079	2.886	-1	1	0.27416997963155154	1	-0.4487646222114563	positive	0	0	1	-1	-2.793	4	0	0	2.3890000000000002	0	0	2
RT @RockyRivera: Buy your girlfriend the gift that keeps on giving: GOOD MUSIC SHE CAN RELATE TO! :) www.cdbaby.com/cd/RockyRivera	2	positive	1	0	0	1	2	5	-2.74	4.417999999999999	0	1	1.3060323614627123	3	-0.0234375	positive	1	0	4	-1	-1.413	2	0	0	2.784	1	0	2
@Wellness_News Thanks for the RT :) It was so nice talking to you today! Have a great night  and a Happy Valentine's day.	0	positive	3	0	0	3	1	11	-1.229	8.47	0	1	1.0400390625	1	-0.3773832321166992	positive	0	0	1	-1	-1.038	3	0	0	6.963000000000001	1	0	3
#solar Folding solar panel - MotorhomeFun: I have been debating with myself for the past year as to the benifits o... http://bit.ly/b1yV2l	0	neutral	0	0	0	1	0	0	-3.8580000000000005	2.6870000000000003	0	1	0.046875	0	-0.22601604461669922	neutral	0	0	0	-1	-2.882	1	0	0	1.465	0	0	1
@VerityW Maybe its more about the questions Mr Morgan was asking? -- I mean i have alot of time and respect for old Gord  but i dont [1/2]	0	positive	1	0	0	1	2	0	-6.808999999999999	3.61	0	2	0.6096076965332031	1	-0.21820354461669922	positive	0	0	1	-1	-3.819	2	0	0	2.747	1	0	3
End-of-the-year giving statements have gone out. If you have not received yours  please call the Summit office. 407-897-8130	0	positive	1	0	0	0	0	1	-5.905000000000001	2.687	0	1	0.46875	0	-1.360580923966154	neutral	0	0	2	-1	-3.04	1	0	0	0.775	0	0	2
Reading can get you killed...in Nazi Germany http://imtsbro.com/2010/02/12/so-i-hear-youre-fond-of-literature/	0	positive	0	0	0	0	0	0	-1.7519999999999998	1.829	0	2	0.029361725770286284	0	0.0	neutral	0	0	1	-1	-0.7050000000000001	1	0	0	0.579	0	0	3
Day 2 done  all lookin tired but still a lot of fun with the mixture of talkin to friends and sellin good staff!	1	positive	3	1	1	2	2	7	-3.03	4.858	-2	2	1.1156026739627123	2	-0.4312114715576172	positive	0	1	2	-1	-2.499	3	0	0	4.604	1	0	2
@jonasdangerjoe I am interested in jemi ... you two (joe and demi) do very lovely couple!!	1	positive	2	0	0	1	1	5	-1.628	5.551	0	1	0.890625	1	-0.19576644897460938	positive	2	0	2	-1	-0.855	3	1	0	3.841	1	0	3
Catch me & @djcoolface @iamtyfromct and the rest of the Definition of Ent fam an 4eternity at NVCC fashion http://tl.gd/8k0qk	1	neutral	0	0	0	0	0	0	-0.9570000000000001	2.9850000000000003	0	1	0.1875	0	-0.1473693863954395	neutral	0	0	1	-1	-0.714	1	0	0	4.284	0	0	1
RT @LaToyaDavis: If you stay ready you don't have to get ready. - Will Smith	0	neutral	3	0	0	2	2	0	-2.095	4.011	0	1	0.025211335145286284	0	-0.2494192123413086	neutral	0	0	0	-1	-0.877	2	0	0	1.573	1	0	1
@Greg_Kozarik @tjzuppe @Isley23 -- @sportstalkCLE appreciates you and your work - GREAT JOB tonight guys!	0	positive	1	0	0	3	0	5	-0.975	5.9910000000000005	0	1	0.07428010576404631	0	-0.006862640380859375	positive	0	0	1	-1	-0.74	3	0	0	3.9020000000000006	0	0	3
RT @open_atrium: You can test out the pre-release of Open Atrium beta4 with #drush make: http://bit.ly/bKzHpk (remember  it's not final yet)	0	neutral	1	0	0	0	0	0	-2.6580000000000004	2.9989999999999997	0	1	0.6116333306281381	0	-0.9164575528047862	neutral	0	0	0	-1	-2.597	1	0	0	3.314	0	0	1
Don't shoulder your burden out there on your own ... Don't banish me then bid me home - Powderfinger ? Drifting... ? http://blip.fm/~ktm45	0	neutral	0	2	2	0	0	0	-4.622000000000001	4.164	-3	3	0.05859375	0	-0.3109092712402344	neutral	1	1	1	-1	-2.604	1	1	1	2.241	1	1	1
Anybody can be first. It takes good marketing thinking to get into the mind first. http://ow.ly/16xYv	1	positive	1	0	1	1	1	3	-1.8329999999999997	3.2570000000000006	0	2	0.9185621170181548	1	-0.01739501953125	neutral	0	0	1	-1	-0.8150000000000001	2	0	0	2.2780000000000005	1	0	2
i need more followers help me and i will help you :)	0	neutral	3	0	0	0	0	4	-3.609	1.9809999999999999	0	1	0.00390625	0	-0.1741943359375	neutral	0	0	0	-1	-1.8299999999999998	3	0	0	0.45599999999999996	0	0	1
we are the World *o* http://capricho.abril.com.br/blogs/play/veja-os-videos-de-we-are-the-world-para-o-haiti/ vamos ajudar o Haiti! :)	0	positive	0	0	0	0	0	0	-0.29200000000000004	7.8839999999999995	0	1	0.0	0	-0.00146484375	neutral	0	0	0	-1	-0.8150000000000001	1	0	0	1.8179999999999998	0	0	2
@howru2day2009 I second that. the bad boys did it  the bad boys did it but we will clean it up!	0	negative	2	2	2	1	0	2	-3.9919999999999995	2.014	-6	2	0.4833069358719513	1	-0.603607177734375	neutral	2	2	1	-2	-4.041999999999999	1	2	2	0.7409999999999999	1	2	2
RT @rachellehoude: I suggest we all listen to this beautiful song by @katiacadet with #haiti in our hearts. http://www.mediafire.com/?tv23z4dzhj1 in memory.	0	positive	2	0	0	1	0	3	-2.504	5.153999999999999	0	1	1.2578125	1	-0.28125	positive	0	0	1	-1	-1.9689999999999999	3	0	0	5.7589999999999995	1	0	3
@wheelyweb i don't. But it contributes. Some of it. Most of it is presentation  marketing and so-called convenience	0	neutral	0	0	1	1	0	0	-6.643	2.981	0	2	0.4140625	0	-0.2812156677246094	neutral	0	0	1	-1	-1.169	1	0	0	2.3749999999999996	0	0	1
